appid;name;developer;publisher;release_date;price;is_free;owners_lower_bound;ccu;rating_porcentaje;positive;negative;hub_followers;total_achievements;total_dlcs;supported_languages;controller_support;platform_windows;platform_mac;platform_linux;min_ram_gb;metacritic_score;dev_game_count;dev_experience;pub_game_count;pub_experience;release_year;release_month;release_quarter;price_tier;short_desc_len;genre_action;genre_adventure;genre_casual;genre_free_to_play;genre_indie;genre_massively_multiplayer;genre_rpg;genre_racing;genre_simulation;genre_sports;genre_strategy;genre_violent;genre_gore;genre_early_access;cat_single_player;cat_multi_player;cat_co_op;cat_online_co_op;cat_local_co_op;cat_full_controller_support;cat_partial_controller_support;cat_steam_achievements;cat_steam_cloud;cat_steam_workshop;cat_in_app_purchases;cat_steam_trading_cards;cat_remote_play_together;cat_shared_split_screen_co_op;tag_pixel_art;tag_first_person;tag_open_world;tag_crafting;tag_permadeath;tag_story_rich;tag_roguelike;tag_roguelite;tag_survival;tag_horror;tag_rpg;tag_action_rpg;tag_turn_based;tag_strategy;tag_tower_defense;tag_platformer;tag_metroidvania;tag_soulslike;tag_co_op;tag_multiplayer;tag_local_co_op;tag_pvp;tag_battle_royale;tag_sandbox;tag_simulation;tag_management;tag_city_builder;tag_sports;tag_racing;tag_puzzle;tag_point_&_click;tag_visual_novel;tag_anime;tag_2d;tag_3d;tag_realistic;tag_low_poly;tag_cartoon;tag_dark;tag_atmospheric;tag_relaxing;tag_difficult;tag_casual;tag_indie;tag_early_access;tag_free_to_play;tag_vr;tag_moba;tag_fps;tag_stealth;ts_total_reviews;ts_positive;ts_negative;ts_steam_purchase;ts_early_access;ts_months_active;ts_avg_playtime_hrs;ts_positive_ratio;num_genres;num_tags;num_categories;is_early_access;label;label_name;dev_success_prior
1208470;Foxfall;Pixel Harmony Studio;Pixel Harmony Studio;26 Dec, 2019;0.99;0;20000;0;50.0;1;1;0;0;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2019;12;Q4;Budget;63;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;5;3;1;0;0;Flop;0.7257
264220;Mr. Bree+;TawStudio Entertainment;TawStudio Entertainment;1 May, 2014;2.99;0;20000;0;84.42;195;36;0;43;0;6;full;1;0;0;1.0;0;1;Novato;1;Novato;2014;5;Q2;Budget;270;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;5;3;2;2;0;5;5.73;0.6;3;4;4;0;0;Flop;0.7257
1461020;Attack of the Mechadonk - The ultimate donkey;Mechadonk Media;Mechadonk Media;29 Nov, 2020;0.89;0;20000;0;88.89;8;1;0;2;0;1;none;1;0;0;0.25;0;1;Novato;1;Novato;2020;11;Q4;Budget;228;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;1;0;1;0.18;0.0;3;3;3;0;0;Flop;0.7257
3158270;Football Life Simulator;Ludu Arts;Ludu Arts;11 Apr, 2025;8.99;0;50000;55;74.71;644;218;0;29;0;26;none;1;0;0;8.0;0;1;Novato;1;Novato;2025;4;Q2;Budget;248;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1000;730;270;977;1000;14;7.46;0.73;4;9;2;1;0;Flop;0.7257
552580;Jade's Journey;Warfare Studios;Warfare Studios;9 Dec, 2016;0.46;0;50000;0;57.5;46;34;0;6;0;1;full;1;0;0;0.12;0;7;Establecido;3;Establecido;2016;12;Q4;Budget;150;0;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;18;14;4;16;0;13;3.01;0.778;5;4;5;0;0;Flop;0.5394
1895860;Monster Girls and the Mysterious Adventure 2;NEKOTOKAGE GAMES;NEKOTOKAGE GAMES;26 Aug, 2022;24.99;0;20000;13;90.03;271;30;0;58;0;2;full;1;0;0;4.0;0;1;Novato;1;Novato;2022;8;Q3;Premium;178;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;86;71;15;86;0;28;211.52;0.826;4;7;4;0;0;Flop;0.7257
1447330;Born Race;Fabiano Naspolini de Oliveira;Fabiano Naspolini de Oliveira;5 Apr, 2021;1.99;0;20000;0;97.62;41;1;0;24;0;2;full;1;0;0;2.0;0;1;Novato;1;Novato;2021;4;Q2;Budget;285;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;7.02;1.0;3;3;3;0;0;Flop;0.7257
661990;Arcana Heart 3 LOVEMAX SIXSTARS!!!!!! XTEND;Team Arcana;Arc System Works;12 Dec, 2017;29.99;0;100000;8;84.86;325;58;0;56;2;2;full;1;0;0;2.0;0;1;Novato;8;Establecido;2017;12;Q4;Premium;212;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;111;15;100;0;28;20.96;0.881;1;2;6;0;0;Flop;0.7257
1542000;Thearchy;Sean Marty;Sean Marty;19 Feb, 2021;0.0;1;20000;0;83.33;5;1;0;26;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2021;2;Q1;F2P;65;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;5;0;5;0;4;0.88;1.0;6;4;2;0;0;Flop;0.7257
698260;Star Shelter;Overflow;Overflow;23 Oct, 2018;19.99;0;50000;0;77.49;334;97;0;0;0;1;none;1;0;0;8.0;0;1;Novato;1;Novato;2018;10;Q4;Mid;282;1;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;27;15;12;19;0;17;8.55;0.556;5;9;7;0;0;Flop;0.7257
2565960;Only Up! 1;WGI GAMING;WGI GAMING;4 Sep, 2023;4.99;0;50000;0;50.0;1;1;0;0;0;103;none;1;0;0;8.0;0;1;Novato;1;Novato;2023;9;Q3;Budget;291;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;70;28;42;67;0;25;5.43;0.4;3;5;2;0;0;Flop;0.7257
851950;Heroine of the Sniper;kido;kido;30 May, 2019;9.99;0;20000;3;95.11;350;18;0;26;0;5;none;1;0;0;2.0;0;1;Novato;1;Novato;2019;5;Q2;Budget;186;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;64;58;6;63;0;25;3.11;0.906;2;4;3;0;0;Flop;0.7257
1924360;Lil' Guardsman;Hilltop Studios;Versus Evil;23 Jan, 2024;10.49;0;20000;8;94.95;922;49;0;48;1;4;full;1;1;0;8.0;82;1;Novato;6;Establecido;2024;1;Q1;Mid;238;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1000;935;65;914;0;28;10.58;0.935;3;6;5;0;0;Flop;0.7257
2869500;穿越迷宫世界  Cross the Maze World;XINGGUO YOUYU FANGYUAN NETWORK TECHNOLOGY CO., LTD.;XINGGUO YOUYU FANGYUAN NETWORK TECHNOLOGY CO., LTD.;7 Apr, 2024;6.29;0;20000;0;100.0;1;0;0;0;0;2;none;1;0;0;4.0;0;1;Novato;1;Novato;2024;4;Q2;Budget;117;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0.78;1.0;4;6;1;0;0;Flop;0.7257
2182770;Escape From Zombies;BiKouZ;PINAL AGENCY;8 Nov, 2022;8.99;0;50000;0;66.67;8;4;0;6;0;2;none;1;0;0;2.0;0;1;Novato;1;Novato;2022;11;Q4;Budget;241;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0.0;0.0;5;8;4;1;0;Flop;0.7257
1294380;Dark Lord: Peacemaker;Sounding Stone / 老奉毊;Sounding Stone / 老奉毊;26 Jul, 2021;6.29;0;20000;0;97.3;36;1;0;24;0;1;none;1;0;0;0.0;0;2;Novato;2;Novato;2021;7;Q3;Budget;179;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;2;0;0;0;2;7.6;1.0;4;5;3;0;0;Flop;0.7257
854860;Cows VS Vikings;Redox Entertainment Inc;Redox Entertainment Inc;6 Dec, 2018;8.99;0;20000;0;84.45;353;65;0;13;1;3;none;1;1;1;1.0;0;1;Novato;1;Novato;2018;12;Q4;Budget;192;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;11;4;7;10;11;9;10.99;0.364;5;6;4;1;0;Flop;0.7257
359440;Artifact Adventure;bluffman;PLAYISM;1 Jun, 2015;3.99;0;20000;0;73.33;132;48;0;0;0;2;none;1;0;0;0.0;0;1;Novato;21;AAA;2015;6;Q2;Budget;267;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19;14;5;19;0;11;16.83;0.737;2;5;3;0;0;Flop;0.7257
1490410;The fairy tale you don't know;Flying Panjandrum / ふらいんぐパンジャンドラム;OTAKU Plan;22 Jan, 2021;3.9;0;20000;1;77.07;158;47;0;0;0;2;none;1;0;0;4.0;0;2;Novato;16;AAA;2021;1;Q1;Budget;244;0;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;59;44;15;57;0;23;2.88;0.746;5;8;2;0;0;Flop;0.7257
1564620;Dungeonman;Dungeonman Studios;Dungeonman Studios;11 Dec, 2023;1.99;0;50000;0;0.0;0;1;0;0;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2023;12;Q4;Budget;195;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;4;4;1;1;0;Flop;0.7257
801480;Agent A: A puzzle in disguise;Yak & Co;Yak & Co;29 Aug, 2019;10.49;0;200000;17;95.3;5230;258;0;30;0;11;full;1;1;0;2.0;0;1;Novato;1;Novato;2019;8;Q3;Mid;172;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1000;933;67;964;0;20;6.35;0.933;2;4;3;0;1;Rentable;0.7257
517780;Ogre;Auroch Digital;Auroch Digital;5 Oct, 2017;5.0;0;20000;1;66.14;166;85;0;10;1;8;none;1;1;0;2.0;66;2;Novato;1;Novato;2017;10;Q4;Budget;216;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;36;26;10;28;0;21;15.68;0.722;2;5;7;0;0;Flop;0.6699
1168610;Natural Instincts: European Forest;DreamStorm Studios;Games Operators;22 Jul, 2021;5.79;0;50000;1;48.54;133;141;0;46;0;7;none;1;0;0;4.0;0;1;Novato;6;Establecido;2021;7;Q3;Budget;251;0;0;1;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;52;10;42;47;52;23;2.58;0.192;5;10;3;1;0;Flop;0.7257
562860;Ion Fury;Voidpoint, LLC;3D Realms;15 Aug, 2019;12.49;0;500000;27;91.0;7029;695;0;62;3;1;full;1;0;1;1.0;79;1;Novato;3;Establecido;2019;8;Q3;Mid;282;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;868;750;118;681;0;29;18.12;0.864;2;3;5;0;1;Rentable;0.7257
1576020;Saighead;MasterTapp;MasterTapp;19 Apr, 2021;2.99;0;20000;0;100.0;3;0;0;24;0;1;none;1;0;0;2.0;0;1;Novato;1;Novato;2021;4;Q2;Budget;192;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;3;7;1;0;0;Flop;0.7257
2188480;She Who Rises;Valkyria Games;Aldorlea Games;11 Nov, 2022;0.89;0;20000;0;50.0;1;1;0;0;0;1;none;1;0;0;0.12;0;2;Novato;14;AAA;2022;11;Q4;Budget;176;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;0;2;2.18;0.5;1;2;2;0;0;Flop;0.6699
427930;Army of Tentacles: (Not) A Cthulhu Dating Sim;Stegalosaurus Game Development;Stegalosaurus Game Development;15 Feb, 2016;3.29;0;200000;0;53.41;47;41;0;48;8;1;none;1;0;1;2.0;0;5;Establecido;5;Establecido;2016;2;Q1;Budget;290;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;4;3;2;0;7;8.68;0.571;4;4;3;0;1;Rentable;0.7257
1210910;Night Of The Living Dead VR;Pyramid Attack Inc.;Hollywood Suite Inc.;21 Jan, 2020;0.0;1;20000;0;88.89;16;2;0;0;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2020;1;Q1;F2P;293;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;6;6;0;6;0;4;2.08;1.0;3;4;1;0;0;Flop;0.7257
438480;Rock 'N' Roll Defense;NukGames;NukGames;10 Aug, 2016;0.0;0;500000;42;86.61;2374;367;0;240;1;13;none;1;0;0;1.0;0;3;Establecido;3;Establecido;2016;8;Q3;F2P;194;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1000;880;120;971;0;11;9.55;0.88;4;6;4;0;1;Rentable;0.6221
2510960;Temtem: Swarm;Crema;Crema;2 Apr, 2026;7.29;0;100000;68;80.99;1368;321;0;137;1;13;full;1;0;0;4.0;0;1;Novato;1;Novato;2026;4;Q2;Budget;293;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1000;730;270;904;522;13;23.51;0.73;3;4;8;1;0;Flop;0.7257
227100;Sniper Elite: Nazi Zombie Army;Rebellion;Rebellion;28 Feb, 2013;14.99;0;200000;6;88.35;4065;536;0;26;0;7;none;1;0;0;0.0;62;7;Establecido;10;AAA;2013;2;Q1;Mid;252;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;335;295;40;275;0;29;15.57;0.881;1;7;7;0;1;Rentable;0.7616
593530;Jelly in the sky;Zolden Games;Zolden Games;11 Dec, 2017;5.79;0;20000;0;53.6;67;58;0;0;0;2;none;1;0;0;2.0;0;1;Novato;1;Novato;2017;12;Q4;Budget;329;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;9.82;1.0;1;1;3;0;0;Flop;0.7257
347040;Keebles;Burnt Fuse;Green Man Gaming Publishing;27 Mar, 2015;5.79;0;50000;0;74.23;72;25;0;36;0;1;none;1;1;0;1.0;0;1;Novato;4;Establecido;2015;3;Q1;Budget;269;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;9;1;5;0;7;11.88;0.9;2;3;4;0;0;Flop;0.7257
23380;Gyromancer;Square Enix;Square Enix;18 Nov, 2009;4.99;0;100000;1;51.99;170;157;0;0;0;6;none;1;0;0;0.0;71;17;AAA;36;AAA;2009;11;Q4;Budget;314;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;32;15;17;20;0;18;11.18;0.469;1;3;1;0;0;Flop;0.7753
2633640;Eyes: The Horror Game;Fearless Games;QubicGames;20 May, 2024;2.99;0;50000;5;92.38;461;38;0;28;0;25;full;1;0;0;4.0;0;1;Novato;8;Establecido;2024;5;Q2;Budget;148;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;825;747;78;779;0;25;6.37;0.905;1;8;4;0;0;Flop;0.7257
860910;Hentai 3018;Easy game;Game for people;31 May, 2018;0.53;0;200000;3;77.04;842;251;0;3445;0;103;none;1;0;0;0.5;0;2;Novato;2;Novato;2018;5;Q2;Budget;166;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;428;359;69;397;0;29;9.28;0.839;3;2;3;0;1;Rentable;0.7257
2662590;UltraNothing;Snorillaka;Mustard Friendly;21 Jan, 2024;2.49;0;20000;1;96.67;29;1;0;31;0;1;full;1;0;0;2.0;0;1;Novato;1;Novato;2024;1;Q1;Budget;63;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;47;2;47;0;20;20.39;0.959;2;4;4;0;0;Flop;0.7257
2630020;Nightmare Knight ~Sacred Maiden & Fallen Magic~;orzPINEz;OTAKU Plan;1 Nov, 2024;4.29;0;50000;16;88.18;358;48;0;0;0;3;none;1;0;0;8.0;0;1;Novato;16;AAA;2024;11;Q4;Budget;224;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;562;493;69;523;0;19;11.29;0.877;3;4;2;0;0;Flop;0.7257
2110510;DREAM LOGIC;Teleopsia Games;Teleopsia Games;6 Sep, 2022;0.59;0;20000;0;90.18;303;33;0;7;0;1;none;1;0;0;4.0;0;1;Novato;1;Novato;2022;9;Q3;Budget;240;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;156;143;13;150;0;29;1.37;0.917;2;8;2;0;0;Flop;0.7257
2487350;Alex Jones: NWO Wars;NWO Wars Team;NWO Wars Team;3 Jan, 2024;17.76;0;100000;0;92.0;1633;142;0;0;0;1;full;1;0;0;2.0;0;1;Novato;1;Novato;2024;1;Q1;Mid;254;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;901;99;942;0;29;1.13;0.901;2;1;3;0;0;Flop;0.7257
3218600;Game of Fate 2: A Century's Promise;KARMAGAME HK LIMITED;EpicDream Games;14 Jan, 2025;12.99;0;20000;2;81.83;833;185;0;50;2;11;none;1;1;0;8.0;0;1;Novato;1;Novato;2025;1;Q1;Mid;283;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999;784;215;826;0;17;13.24;0.785;3;4;3;0;0;Flop;0.7257
2071280;Ravenswatch;Passtech Games;Nacon;26 Sep, 2024;14.99;0;200000;2578;80.12;12942;3211;0;45;10;12;full;1;0;0;8.0;84;2;Novato;21;AAA;2024;9;Q3;Mid;247;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1000;812;188;692;0;4;72.32;0.812;2;8;6;1;1;Rentable;0.7468
